Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2013,Brisbane,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2013,Brisbane,Hospitalisation,Yes,No,No,302,0,315,10,10,335
2013,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2013,Brisbane,Hospitalisation,Yes,Yes,No,10,0,10,0,0,10
2013,Brisbane,Medical treatment,No,No,No,1630,0,0,1965,152,2117
2013,Brisbane,Medical treatment,No,No,Yes,43,0,0,50,4,54
2013,Brisbane,Medical treatment,No,Yes,No,132,0,0,151,6,157
2013,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,2,1,3
2013,Brisbane,Medical treatment,Yes,No,No,158,0,0,168,1,169
2013,Brisbane,Medical treatment,Yes,No,Yes,3,0,0,3,0,3
2013,Brisbane,Medical treatment,Yes,Yes,No,4,0,0,4,0,4
2013,Brisbane,Minor injury,No,No,No,417,0,0,0,489,489
2013,Brisbane,Minor injury,No,No,Yes,15,0,0,0,18,18
2013,Brisbane,Minor injury,No,Yes,No,20,0,0,0,21,21
2013,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2013,Brisbane,Minor injury,Yes,No,No,34,0,0,0,35,35
2013,Brisbane,Minor injury,Yes,No,Yes,2,0,0,0,2,2
2013,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2013,Central,Fatal,No,No,No,52,56,41,22,5,124
2013,Central,Fatal,No,No,Yes,1,1,1,0,0,2
2013,Central,Fatal,No,Yes,No,15,21,19,3,2,45
2013,Central,Fatal,Yes,No,No,16,16,3,0,1,20
2013,Central,Fatal,Yes,No,Yes,1,1,0,7,0,8
2013,Central,Hospitalisation,No,No,No,1004,0,1262,116,83,1461
2013,Central,Hospitalisation,No,No,Yes,14,0,17,8,5,30
2013,Central,Hospitalisation,No,Yes,No,113,0,137,6,7,150
2013,Central,Hospitalisation,Yes,No,No,208,0,217,10,2,229
2013,Central,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2013,Central,Medical treatment,No,No,No,882,0,0,1050,64,1114
2013,Central,Medical treatment,No,No,Yes,13,0,0,19,0,19
2013,Central,Medical treatment,No,Yes,No,80,0,0,99,4,103
2013,Central,Medical treatment,No,Yes,Yes,1,0,0,4,0,4
2013,Central,Medical treatment,Yes,No,No,79,0,0,83,1,84
2013,Central,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2013,Central,Minor injury,No,No,No,231,0,0,0,280,280
2013,Central,Minor injury,No,No,Yes,6,0,0,0,9,9
2013,Central,Minor injury,No,Yes,No,18,0,0,0,19,19
2013,Central,Minor injury,Yes,No,No,22,0,0,0,22,22
2013,Northern,Fatal,No,No,No,19,21,16,3,0,40
2013,Northern,Fatal,No,No,Yes,1,2,1,6,0,9
2013,Northern,Fatal,No,Yes,No,5,5,4,1,0,10
2013,Northern,Fatal,Yes,No,No,6,6,1,0,1,8
2013,Northern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2013,Northern,Hospitalisation,No,No,No,548,0,671,92,47,810
2013,Northern,Hospitalisation,No,No,Yes,11,0,17,7,2,26
2013,Northern,Hospitalisation,No,Yes,No,41,0,47,3,5,55
2013,Northern,Hospitalisation,Yes,No,No,139,0,148,6,4,158
2013,Northern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2013,Northern,Medical treatment,No,No,No,476,0,0,575,41,616
2013,Northern,Medical treatment,No,No,Yes,13,0,0,16,1,17
2013,Northern,Medical treatment,No,Yes,No,29,0,0,36,3,39
2013,Northern,Medical treatment,Yes,No,No,57,0,0,60,2,62
2013,Northern,Medical treatment,Yes,Yes,No,1,0,0,2,0,2
2013,Northern,Minor injury,No,No,No,86,0,0,0,98,98
2013,Northern,Minor injury,No,No,Yes,3,0,0,0,3,3
2013,Northern,Minor injury,No,Yes,No,6,0,0,0,6,6
2013,Northern,Minor injury,Yes,No,No,7,0,0,0,7,7
2013,Northern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2013,South Eastern,Fatal,No,No,No,24,25,14,2,0,41
2013,South Eastern,Fatal,No,No,Yes,2,2,3,0,0,5
2013,South Eastern,Fatal,No,Yes,No,1,1,0,0,0,1
2013,South Eastern,Fatal,Yes,No,No,6,6,1,1,0,8
2013,South Eastern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2013,South Eastern,Hospitalisation,No,No,No,717,0,862,97,75,1034
2013,South Eastern,Hospitalisation,No,No,Yes,16,0,23,3,2,28
2013,South Eastern,Hospitalisation,No,Yes,No,53,0,66,15,3,84
2013,South Eastern,Hospitalisation,Yes,No,No,153,0,157,4,3,164
2013,South Eastern,Hospitalisation,Yes,No,Yes,1,0,2,0,0,2
2013,South Eastern,Medical treatment,No,No,No,879,0,0,1063,80,1143
2013,South Eastern,Medical treatment,No,No,Yes,16,0,0,18,3,21
2013,South Eastern,Medical treatment,No,Yes,No,56,0,0,65,4,69
2013,South Eastern,Medical treatment,No,Yes,Yes,2,0,0,3,0,3
2013,South Eastern,Medical treatment,Yes,No,No,73,0,0,75,3,78
2013,South Eastern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2013,South Eastern,Minor injury,No,No,No,193,0,0,0,228,228
2013,South Eastern,Minor injury,No,No,Yes,9,0,0,0,11,11
2013,South Eastern,Minor injury,No,Yes,No,10,0,0,0,10,10
2013,South Eastern,Minor injury,Yes,No,No,16,0,0,0,16,16
2013,Southern,Fatal,No,No,No,44,49,27,10,0,86
2013,Southern,Fatal,No,Yes,No,14,19,4,6,0,29
2013,Southern,Fatal,Yes,No,No,8,8,2,0,0,10
2013,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2013,Southern,Hospitalisation,No,No,No,759,0,948,98,87,1133
2013,Southern,Hospitalisation,No,No,Yes,13,0,20,8,2,30
2013,Southern,Hospitalisation,No,Yes,No,88,0,100,11,4,115
2013,Southern,Hospitalisation,No,Yes,Yes,2,0,2,0,0,2
2013,Southern,Hospitalisation,Yes,No,No,128,0,142,3,6,151
2013,Southern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2013,Southern,Medical treatment,No,No,No,700,0,0,853,56,909
2013,Southern,Medical treatment,No,No,Yes,14,0,0,18,0,18
2013,Southern,Medical treatment,No,Yes,No,75,0,0,88,3,91
2013,Southern,Medical treatment,Yes,No,No,62,0,0,63,0,63
2013,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2013,Southern,Minor injury,No,No,No,187,0,0,0,215,215
2013,Southern,Minor injury,No,No,Yes,4,0,0,0,6,6
2013,Southern,Minor injury,No,Yes,No,15,0,0,0,19,19
2013,Southern,Minor injury,Yes,No,No,9,0,0,0,9,9
2013,Unknown,Hospitalisation,No,No,No,11,0,16,2,0,18
2013,Unknown,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2013,Unknown,Medical treatment,No,No,No,33,0,0,30,7,37
2013,Unknown,Medical treatment,No,No,Yes,1,0,0,1,0,1
2013,Unknown,Medical treatment,No,Yes,No,3,0,0,3,0,3
2013,Unknown,Medical treatment,Yes,No,No,4,0,0,3,0,3
2013,Unknown,Minor injury,No,No,No,16,0,0,0,17,17
2014,Brisbane,Fatal,No,No,No,14,15,3,2,1,21
2014,Brisbane,Fatal,No,Yes,No,5,6,1,1,0,8
2014,Brisbane,Fatal,Yes,No,No,6,6,0,0,1,7
2014,Brisbane,Hospitalisation,No,No,No,1102,0,1295,127,101,1523
2014,Brisbane,Hospitalisation,No,No,Yes,26,0,32,3,2,37
2014,Brisbane,Hospitalisation,No,Yes,No,92,0,105,5,6,116
2014,Brisbane,Hospitalisation,Yes,No,No,266,0,279,2,6,287
2014,Brisbane,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2014,Brisbane,Hospitalisation,Yes,Yes,No,7,0,7,1,0,8
2014,Brisbane,Medical treatment,No,No,No,1667,0,0,1983,132,2115
2014,Brisbane,Medical treatment,No,No,Yes,38,0,0,52,2,54
2014,Brisbane,Medical treatment,No,Yes,No,115,0,0,127,4,131
2014,Brisbane,Medical treatment,No,Yes,Yes,1,0,0,3,0,3
2014,Brisbane,Medical treatment,Yes,No,No,177,0,0,182,5,187
2014,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2014,Brisbane,Medical treatment,Yes,Yes,No,6,0,0,6,0,6
2014,Brisbane,Minor injury,No,No,No,438,0,0,0,506,506
2014,Brisbane,Minor injury,No,No,Yes,6,0,0,0,6,6
2014,Brisbane,Minor injury,No,Yes,No,21,0,0,0,32,32
2014,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2014,Brisbane,Minor injury,Yes,No,No,39,0,0,0,41,41
2014,Brisbane,Minor injury,Yes,Yes,No,3,0,0,0,3,3
2014,Central,Fatal,No,No,No,40,46,41,7,2,96
2014,Central,Fatal,No,Yes,No,12,15,5,0,0,20
2014,Central,Fatal,Yes,No,No,9,9,6,0,0,15
2014,Central,Fatal,Yes,Yes,No,1,1,0,0,0,1
2014,Central,Hospitalisation,No,No,No,918,0,1139,98,74,1311
2014,Central,Hospitalisation,No,No,Yes,12,0,44,5,0,49
2014,Central,Hospitalisation,No,Yes,No,81,0,95,4,3,102
2014,Central,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2014,Central,Hospitalisation,Yes,No,No,229,0,237,10,4,251
2014,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2014,Central,Medical treatment,No,No,No,862,0,0,1047,58,1105
2014,Central,Medical treatment,No,No,Yes,19,0,0,34,3,37
2014,Central,Medical treatment,No,Yes,No,79,0,0,89,5,94
2014,Central,Medical treatment,Yes,No,No,99,0,0,106,1,107
2014,Central,Medical treatment,Yes,Yes,No,3,0,0,3,0,3
2014,Central,Minor injury,No,No,No,252,0,0,0,298,298
2014,Central,Minor injury,No,No,Yes,5,0,0,0,5,5
2014,Central,Minor injury,No,Yes,No,9,0,0,0,10,10
2014,Central,Minor injury,Yes,No,No,18,0,0,0,18,18
2014,Central,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2014,Northern,Fatal,No,No,No,24,26,27,5,0,58
2014,Northern,Fatal,No,No,Yes,1,1,7,0,0,8
2014,Northern,Fatal,No,Yes,No,3,3,0,0,0,3
2014,Northern,Fatal,Yes,No,No,5,5,0,2,0,7
2014,Northern,Hospitalisation,No,No,No,535,0,651,69,58,778
2014,Northern,Hospitalisation,No,No,Yes,17,0,29,14,20,63
2014,Northern,Hospitalisation,No,Yes,No,50,0,61,10,5,76
2014,Northern,Hospitalisation,Yes,No,No,136,0,143,4,4,151
2014,Northern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2014,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,1,2
2014,Northern,Medical treatment,No,No,No,437,0,0,562,43,605
2014,Northern,Medical treatment,No,No,Yes,9,0,0,14,2,16
2014,Northern,Medical treatment,No,Yes,No,25,0,0,27,0,27
2014,Northern,Medical treatment,Yes,No,No,54,0,0,56,0,56
2014,Northern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2014,Northern,Minor injury,No,No,No,139,0,0,0,154,154
2014,Northern,Minor injury,No,No,Yes,4,0,0,0,5,5
2014,Northern,Minor injury,No,Yes,No,4,0,0,0,5,5
2014,Northern,Minor injury,Yes,No,No,9,0,0,0,9,9
2014,South Eastern,Fatal,No,No,No,14,16,15,4,0,35
2014,South Eastern,Fatal,No,Yes,No,1,1,0,0,0,1
2014,South Eastern,Fatal,Yes,No,No,7,7,0,0,0,7
2014,South Eastern,Hospitalisation,No,No,No,673,0,832,79,74,985
2014,South Eastern,Hospitalisation,No,No,Yes,15,0,21,6,0,27
2014,South Eastern,Hospitalisation,No,Yes,No,43,0,54,9,1,64
2014,South Eastern,Hospitalisation,Yes,No,No,160,0,170,5,4,179
2014,South Eastern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2014,South Eastern,Hospitalisation,Yes,Yes,No,5,0,5,0,1,6
2014,South Eastern,Medical treatment,No,No,No,929,0,0,1117,78,1195
2014,South Eastern,Medical treatment,No,No,Yes,25,0,0,31,2,33
2014,South Eastern,Medical treatment,No,Yes,No,54,0,0,63,4,67
2014,South Eastern,Medical treatment,Yes,No,No,71,0,0,74,3,77
2014,South Eastern,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2014,South Eastern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2014,South Eastern,Minor injury,No,No,No,262,0,0,0,329,329
2014,South Eastern,Minor injury,No,No,Yes,4,0,0,0,5,5
2014,South Eastern,Minor injury,No,Yes,No,18,0,0,0,22,22
2014,South Eastern,Minor injury,No,Yes,Yes,2,0,0,0,3,3
2014,South Eastern,Minor injury,Yes,No,No,20,0,0,0,21,21
2014,Southern,Fatal,No,No,No,38,45,34,3,2,84
2014,Southern,Fatal,No,Yes,No,10,12,4,1,0,17
2014,Southern,Fatal,Yes,No,No,6,6,1,0,0,7
2014,Southern,Fatal,Yes,Yes,No,3,3,0,0,0,3
2014,Southern,Hospitalisation,No,No,No,782,0,998,92,66,1156
2014,Southern,Hospitalisation,No,No,Yes,8,0,10,0,1,11
2014,Southern,Hospitalisation,No,Yes,No,94,0,104,8,8,120
2014,Southern,Hospitalisation,Yes,No,No,146,0,152,2,2,156
2014,Southern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2014,Southern,Medical treatment,No,No,No,672,0,0,840,72,912
2014,Southern,Medical treatment,No,No,Yes,10,0,0,20,2,22
2014,Southern,Medical treatment,No,Yes,No,71,0,0,78,6,84
2014,Southern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
2014,Southern,Medical treatment,Yes,No,No,63,0,0,71,3,74
2014,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2014,Southern,Minor injury,No,No,No,191,0,0,0,219,219
2014,Southern,Minor injury,No,No,Yes,1,0,0,0,2,2
2014,Southern,Minor injury,No,Yes,No,23,0,0,0,24,24
2014,Southern,Minor injury,Yes,No,No,14,0,0,0,16,16
2014,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2014,Unknown,Hospitalisation,No,No,No,3,0,3,0,0,3
2014,Unknown,Hospitalisation,No,Yes,No,1,0,1,0,0,1
2014,Unknown,Medical treatment,No,No,No,1,0,0,1,0,1
2014,Unknown,Minor injury,No,No,No,4,0,0,0,4,4
2014,Unknown,Minor injury,Yes,No,No,1,0,0,0,1,1
2015,Brisbane,Fatal,No,No,No,18,18,3,2,1,24
2015,Brisbane,Fatal,No,Yes,No,3,4,1,0,1,6
2015,Brisbane,Fatal,Yes,No,No,9,9,0,0,1,10
2015,Brisbane,Hospitalisation,No,No,No,970,0,1169,129,72,1370
2015,Brisbane,Hospitalisation,No,No,Yes,28,0,33,6,6,45
2015,Brisbane,Hospitalisation,No,Yes,No,84,0,90,13,5,108
2015,Brisbane,Hospitalisation,Yes,No,No,305,0,316,10,7,333
2015,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2015,Brisbane,Hospitalisation,Yes,Yes,No,5,0,7,0,1,8
2015,Brisbane,Medical treatment,No,No,No,1774,0,0,2130,136,2266
2015,Brisbane,Medical treatment,No,No,Yes,58,0,0,64,2,66
2015,Brisbane,Medical treatment,No,Yes,No,121,0,0,139,12,151
2015,Brisbane,Medical treatment,Yes,No,No,188,0,0,193,0,193
2015,Brisbane,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2015,Brisbane,Medical treatment,Yes,Yes,No,5,0,0,5,0,5
2015,Brisbane,Minor injury,No,No,No,299,0,0,0,362,362
2015,Brisbane,Minor injury,No,No,Yes,8,0,0,0,9,9
2015,Brisbane,Minor injury,No,Yes,No,34,0,0,0,35,35
2015,Brisbane,Minor injury,Yes,No,No,24,0,0,0,24,24
2015,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2015,Central,Fatal,No,No,No,40,42,27,14,0,83
2015,Central,Fatal,No,Yes,No,13,16,4,2,0,22
2015,Central,Fatal,Yes,No,No,10,10,2,3,0,15
2015,Central,Hospitalisation,No,No,No,834,0,1045,155,53,1253
2015,Central,Hospitalisation,No,No,Yes,14,0,21,17,9,47
2015,Central,Hospitalisation,No,Yes,No,76,0,90,12,4,106
2015,Central,Hospitalisation,No,Yes,Yes,1,0,2,0,0,2
2015,Central,Hospitalisation,Yes,No,No,196,0,206,9,3,218
2015,Central,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2015,Central,Hospitalisation,Yes,Yes,No,3,0,3,0,1,4
2015,Central,Medical treatment,No,No,No,858,0,0,1059,39,1098
2015,Central,Medical treatment,No,No,Yes,9,0,0,11,1,12
2015,Central,Medical treatment,No,Yes,No,50,0,0,58,0,58
2015,Central,Medical treatment,Yes,No,No,92,0,0,96,2,98
2015,Central,Minor injury,No,No,No,148,0,0,0,178,178
2015,Central,Minor injury,No,No,Yes,2,0,0,0,2,2
2015,Central,Minor injury,No,Yes,No,10,0,0,0,10,10
2015,Central,Minor injury,Yes,No,No,13,0,0,0,13,13
2015,Northern,Fatal,No,No,No,22,26,31,2,3,62
2015,Northern,Fatal,No,Yes,No,11,12,5,1,1,19
2015,Northern,Fatal,Yes,No,No,9,9,0,1,0,10
2015,Northern,Fatal,Yes,No,Yes,1,1,1,0,0,2
2015,Northern,Hospitalisation,No,No,No,510,0,629,67,41,737
2015,Northern,Hospitalisation,No,No,Yes,10,0,12,11,0,23
2015,Northern,Hospitalisation,No,Yes,No,35,0,41,7,4,52
2015,Northern,Hospitalisation,No,Yes,Yes,1,0,2,0,3,5
2015,Northern,Hospitalisation,Yes,No,No,106,0,111,6,0,117
2015,Northern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2015,Northern,Medical treatment,No,No,No,429,0,0,516,43,559
2015,Northern,Medical treatment,No,No,Yes,9,0,0,23,0,23
2015,Northern,Medical treatment,No,Yes,No,21,0,0,30,0,30
2015,Northern,Medical treatment,No,Yes,Yes,1,0,0,2,0,2
2015,Northern,Medical treatment,Yes,No,No,49,0,0,52,1,53
2015,Northern,Minor injury,No,No,No,94,0,0,0,109,109
2015,Northern,Minor injury,No,No,Yes,2,0,0,0,5,5
2015,Northern,Minor injury,No,Yes,No,7,0,0,0,7,7
2015,Northern,Minor injury,Yes,No,No,12,0,0,0,12,12
2015,South Eastern,Fatal,No,No,No,13,14,6,7,0,27
2015,South Eastern,Fatal,No,Yes,No,1,1,3,0,0,4
2015,South Eastern,Fatal,Yes,No,No,13,14,2,1,0,17
2015,South Eastern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2015,South Eastern,Hospitalisation,No,No,No,662,0,822,140,48,1010
2015,South Eastern,Hospitalisation,No,No,Yes,20,0,30,4,4,38
2015,South Eastern,Hospitalisation,No,Yes,No,36,0,43,9,1,53
2015,South Eastern,Hospitalisation,No,Yes,Yes,1,0,1,1,1,3
2015,South Eastern,Hospitalisation,Yes,No,No,152,0,163,13,5,181
2015,South Eastern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2015,South Eastern,Hospitalisation,Yes,Yes,No,3,0,3,0,1,4
2015,South Eastern,Medical treatment,No,No,No,1060,0,0,1310,69,1379
2015,South Eastern,Medical treatment,No,No,Yes,14,0,0,16,0,16
2015,South Eastern,Medical treatment,No,Yes,No,54,0,0,61,8,69
2015,South Eastern,Medical treatment,Yes,No,No,74,0,0,78,5,83
2015,South Eastern,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2015,South Eastern,Medical treatment,Yes,Yes,No,4,0,0,4,0,4
2015,South Eastern,Minor injury,No,No,No,231,0,0,0,267,267
2015,South Eastern,Minor injury,No,No,Yes,2,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,No,13,0,0,0,16,16
2015,South Eastern,Minor injury,Yes,No,No,17,0,0,0,17,17
2015,Southern,Fatal,No,No,No,32,40,19,8,1,68
2015,Southern,Fatal,No,No,Yes,1,1,2,2,0,5
2015,Southern,Fatal,No,Yes,No,12,15,8,2,0,25
2015,Southern,Fatal,Yes,No,No,10,10,1,1,0,12
2015,Southern,Hospitalisation,No,No,No,708,0,915,121,56,1092
2015,Southern,Hospitalisation,No,No,Yes,9,0,11,0,0,11
2015,Southern,Hospitalisation,No,Yes,No,87,0,103,7,4,114
2015,Southern,Hospitalisation,Yes,No,No,167,0,177,11,2,190
2015,Southern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,Yes,No,5,0,5,1,0,6
2015,Southern,Medical treatment,No,No,No,731,0,0,891,67,958
2015,Southern,Medical treatment,No,No,Yes,5,0,0,6,0,6
2015,Southern,Medical treatment,No,Yes,No,69,0,0,76,2,78
2015,Southern,Medical treatment,No,Yes,Yes,2,0,0,3,0,3
2015,Southern,Medical treatment,Yes,No,No,81,0,0,85,3,88
2015,Southern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2015,Southern,Minor injury,No,No,No,153,0,0,0,183,183
2015,Southern,Minor injury,No,No,Yes,6,0,0,0,14,14
2015,Southern,Minor injury,No,Yes,No,12,0,0,0,13,13
2015,Southern,Minor injury,Yes,No,No,13,0,0,0,13,13
2015,Unknown,Hospitalisation,No,No,No,1,0,1,0,0,1
2015,Unknown,Medical treatment,No,No,No,1,0,0,1,0,1
2015,Unknown,Minor injury,No,No,No,2,0,0,0,1,1
2016,Brisbane,Fatal,No,No,No,19,19,3,1,1,24
2016,Brisbane,Fatal,No,Yes,No,4,4,0,0,1,5
2016,Brisbane,Fatal,Yes,No,No,15,15,1,3,1,20
2016,Brisbane,Fatal,Yes,Yes,No,1,1,0,0,0,1
2016,Brisbane,Hospitalisation,No,No,No,1017,0,1201,147,90,1438
2016,Brisbane,Hospitalisation,No,No,Yes,22,0,24,4,1,29
2016,Brisbane,Hospitalisation,No,Yes,No,77,0,91,16,4,111
2016,Brisbane,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2016,Brisbane,Hospitalisation,Yes,No,No,319,0,324,11,7,342
2016,Brisbane,Hospitalisation,Yes,No,Yes,6,0,6,1,0,7
2016,Brisbane,Hospitalisation,Yes,Yes,No,7,0,7,1,0,8
2016,Brisbane,Medical treatment,No,No,No,1776,0,0,2112,135,2247
2016,Brisbane,Medical treatment,No,No,Yes,32,0,0,37,6,43
2016,Brisbane,Medical treatment,No,Yes,No,138,0,0,158,6,164
2016,Brisbane,Medical treatment,No,Yes,Yes,4,0,0,5,0,5
2016,Brisbane,Medical treatment,Yes,No,No,185,0,0,193,4,197
2016,Brisbane,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2016,Brisbane,Medical treatment,Yes,Yes,No,6,0,0,8,0,8
2016,Brisbane,Minor injury,No,No,No,384,0,0,0,450,450
2016,Brisbane,Minor injury,No,No,Yes,9,0,0,0,10,10
2016,Brisbane,Minor injury,No,Yes,No,21,0,0,0,26,26
2016,Brisbane,Minor injury,Yes,No,No,40,0,0,0,42,42
2016,Brisbane,Minor injury,Yes,Yes,No,2,0,0,0,2,2
2016,Central,Fatal,No,No,No,44,48,27,17,2,94
2016,Central,Fatal,No,No,Yes,1,1,10,0,0,11
2016,Central,Fatal,No,Yes,No,11,12,5,1,0,18
2016,Central,Fatal,Yes,No,No,15,15,3,1,0,19
2016,Central,Fatal,Yes,Yes,No,3,3,3,2,0,8
2016,Central,Hospitalisation,No,No,No,925,0,1171,130,85,1386
2016,Central,Hospitalisation,No,No,Yes,11,0,26,11,1,38
2016,Central,Hospitalisation,No,Yes,No,87,0,104,18,7,129
2016,Central,Hospitalisation,No,Yes,Yes,2,0,2,0,0,2
2016,Central,Hospitalisation,Yes,No,No,199,0,210,10,3,223
2016,Central,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2016,Central,Medical treatment,No,No,No,799,0,0,983,52,1035
2016,Central,Medical treatment,No,No,Yes,14,0,0,15,1,16
2016,Central,Medical treatment,No,Yes,No,53,0,0,60,0,60
2016,Central,Medical treatment,Yes,No,No,61,0,0,65,2,67
2016,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2016,Central,Minor injury,No,No,No,190,0,0,0,225,225
2016,Central,Minor injury,No,Yes,No,15,0,0,0,15,15
2016,Central,Minor injury,Yes,No,No,15,0,0,0,16,16
2016,Northern,Fatal,No,No,No,24,27,10,8,1,46
2016,Northern,Fatal,No,Yes,No,4,4,2,1,0,7
2016,Northern,Fatal,Yes,No,No,8,8,2,0,0,10
2016,Northern,Fatal,Yes,Yes,No,1,1,0,1,0,2
2016,Northern,Hospitalisation,No,No,No,485,0,621,67,31,719
2016,Northern,Hospitalisation,No,No,Yes,12,0,12,3,1,16
2016,Northern,Hospitalisation,No,Yes,No,30,0,38,3,4,45
2016,Northern,Hospitalisation,Yes,No,No,108,0,116,6,4,126
2016,Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2016,Northern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2016,Northern,Medical treatment,No,No,No,445,0,0,552,29,581
2016,Northern,Medical treatment,No,No,Yes,7,0,0,7,0,7
2016,Northern,Medical treatment,No,Yes,No,23,0,0,28,1,29
2016,Northern,Medical treatment,Yes,No,No,37,0,0,38,1,39
2016,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2016,Northern,Minor injury,No,No,No,93,0,0,0,117,117
2016,Northern,Minor injury,No,No,Yes,3,0,0,0,4,4
2016,Northern,Minor injury,No,Yes,No,5,0,0,0,5,5
2016,Northern,Minor injury,Yes,No,No,8,0,0,0,8,8
2016,South Eastern,Fatal,No,No,No,14,14,4,1,1,20
2016,South Eastern,Fatal,No,Yes,No,4,4,0,0,0,4
2016,South Eastern,Fatal,No,Yes,Yes,1,1,1,0,0,2
2016,South Eastern,Fatal,Yes,No,No,5,5,1,1,1,8
2016,South Eastern,Hospitalisation,No,No,No,724,0,874,128,78,1080
2016,South Eastern,Hospitalisation,No,No,Yes,19,0,24,4,1,29
2016,South Eastern,Hospitalisation,No,Yes,No,43,0,50,2,5,57
2016,South Eastern,Hospitalisation,Yes,No,No,158,0,170,5,3,178
2016,South Eastern,Hospitalisation,Yes,Yes,No,2,0,3,0,0,3
2016,South Eastern,Medical treatment,No,No,No,1114,0,0,1394,93,1487
2016,South Eastern,Medical treatment,No,No,Yes,20,0,0,21,0,21
2016,South Eastern,Medical treatment,No,Yes,No,61,0,0,71,2,73
2016,South Eastern,Medical treatment,Yes,No,No,74,0,0,76,1,77
2016,South Eastern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2016,South Eastern,Minor injury,No,No,No,281,0,0,0,339,339
2016,South Eastern,Minor injury,No,No,Yes,7,0,0,0,8,8
2016,South Eastern,Minor injury,No,Yes,No,11,0,0,0,12,12
2016,South Eastern,Minor injury,Yes,No,No,22,0,0,0,23,23
2016,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2016,Southern,Fatal,No,No,No,39,42,26,3,0,71
2016,Southern,Fatal,No,No,Yes,1,1,0,1,0,2
2016,Southern,Fatal,No,Yes,No,8,10,3,4,1,18
2016,Southern,Fatal,Yes,No,No,16,16,5,3,2,26
2016,Southern,Hospitalisation,No,No,No,695,0,868,105,61,1034
2016,Southern,Hospitalisation,No,No,Yes,7,0,7,2,0,9
2016,Southern,Hospitalisation,No,Yes,No,75,0,96,5,6,107
2016,Southern,Hospitalisation,Yes,No,No,138,0,148,8,3,159
2016,Southern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2016,Southern,Hospitalisation,Yes,Yes,No,3,0,4,0,0,4
