Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2001,Central,Medical treatment,Yes,No,No,No,No,No,Yes,12,0,0,13,1,14
2001,Central,Medical treatment,Yes,No,No,No,No,Yes,No,6,0,0,10,2,12
2001,Central,Medical treatment,Yes,No,No,No,Yes,No,No,7,0,0,10,0,10
2001,Central,Medical treatment,Yes,No,No,Yes,No,No,No,62,0,0,74,4,78
2001,Central,Medical treatment,Yes,No,No,Yes,No,No,Yes,2,0,0,4,0,4
2001,Central,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,1,0,1
2001,Central,Medical treatment,Yes,No,Yes,No,No,No,No,58,0,0,64,2,66
2001,Central,Medical treatment,Yes,No,Yes,No,No,No,Yes,9,0,0,13,0,13
2001,Central,Medical treatment,Yes,No,Yes,No,No,Yes,No,3,0,0,4,3,7
2001,Central,Medical treatment,Yes,No,Yes,No,Yes,No,No,103,0,0,127,7,134
2001,Central,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2001,Central,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,2,0,0,2,0,2
2001,Central,Medical treatment,Yes,No,Yes,Yes,No,No,No,5,0,0,10,4,14
2001,Central,Medical treatment,Yes,No,Yes,Yes,No,Yes,No,1,0,0,1,0,1
2001,Central,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,7,0,0,9,2,11
2001,Central,Medical treatment,Yes,Yes,No,No,No,No,No,100,0,0,116,12,128
2001,Central,Medical treatment,Yes,Yes,No,No,No,No,Yes,6,0,0,9,0,9
2001,Central,Medical treatment,Yes,Yes,No,No,No,Yes,No,5,0,0,11,2,13
2001,Central,Medical treatment,Yes,Yes,No,No,Yes,No,No,8,0,0,9,1,10
2001,Central,Medical treatment,Yes,Yes,No,Yes,No,No,No,49,0,0,62,6,68
2001,Central,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
2001,Central,Medical treatment,Yes,Yes,No,Yes,No,Yes,No,4,0,0,4,1,5
2001,Central,Medical treatment,Yes,Yes,Yes,No,No,No,No,37,0,0,47,6,53
2001,Central,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,6,0,0,8,0,8
2001,Central,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,3,0,0,3,1,4
2001,Central,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,78,0,0,107,9,116
2001,Central,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,3,0,0,4,1,5
2001,Central,Medical treatment,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,1,0,1
2001,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,9,0,0,12,3,15
2001,Central,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,10,0,0,15,1,16
2001,Central,Minor injury,No,No,No,No,No,No,No,10,0,0,0,10,10
2001,Central,Minor injury,No,Yes,No,No,No,No,No,62,0,0,0,69,69
2001,Central,Minor injury,No,Yes,No,No,No,No,Yes,2,0,0,0,4,4
2001,Central,Minor injury,No,Yes,No,No,No,Yes,No,1,0,0,0,1,1
2001,Central,Minor injury,No,Yes,No,No,Yes,No,No,4,0,0,0,4,4
2001,Central,Minor injury,No,Yes,No,Yes,No,No,No,12,0,0,0,14,14
2001,Central,Minor injury,No,Yes,Yes,No,No,No,No,16,0,0,0,16,16
2001,Central,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,2,2
2001,Central,Minor injury,No,Yes,Yes,No,Yes,No,No,28,0,0,0,33,33
2001,Central,Minor injury,No,Yes,Yes,Yes,Yes,No,No,3,0,0,0,4,4
2001,Central,Minor injury,Yes,No,No,No,No,No,No,121,0,0,0,137,137
2001,Central,Minor injury,Yes,No,No,No,No,No,Yes,5,0,0,0,5,5
2001,Central,Minor injury,Yes,No,No,No,No,Yes,No,5,0,0,0,7,7
2001,Central,Minor injury,Yes,No,No,No,Yes,No,No,5,0,0,0,6,6
2001,Central,Minor injury,Yes,No,No,No,Yes,Yes,No,1,0,0,0,2,2
2001,Central,Minor injury,Yes,No,No,Yes,No,No,No,38,0,0,0,44,44
2001,Central,Minor injury,Yes,No,No,Yes,No,Yes,No,2,0,0,0,4,4
2001,Central,Minor injury,Yes,No,Yes,No,No,No,No,36,0,0,0,41,41
2001,Central,Minor injury,Yes,No,Yes,No,No,No,Yes,4,0,0,0,5,5
2001,Central,Minor injury,Yes,No,Yes,No,No,Yes,No,2,0,0,0,2,2
2001,Central,Minor injury,Yes,No,Yes,No,Yes,No,No,58,0,0,0,66,66
2001,Central,Minor injury,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,3,3
2001,Central,Minor injury,Yes,No,Yes,Yes,No,No,No,4,0,0,0,4,4
2001,Central,Minor injury,Yes,No,Yes,Yes,Yes,No,No,5,0,0,0,6,6
2001,Central,Minor injury,Yes,Yes,No,No,No,No,No,49,0,0,0,59,59
2001,Central,Minor injury,Yes,Yes,No,No,No,No,Yes,4,0,0,0,4,4
2001,Central,Minor injury,Yes,Yes,No,No,No,Yes,No,4,0,0,0,4,4
2001,Central,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2001,Central,Minor injury,Yes,Yes,No,Yes,No,No,No,25,0,0,0,31,31
2001,Central,Minor injury,Yes,Yes,Yes,No,No,No,No,13,0,0,0,14,14
2001,Central,Minor injury,Yes,Yes,Yes,No,No,No,Yes,2,0,0,0,3,3
2001,Central,Minor injury,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
2001,Central,Minor injury,Yes,Yes,Yes,No,Yes,No,No,39,0,0,0,43,43
2001,Central,Minor injury,Yes,Yes,Yes,Yes,No,No,No,3,0,0,0,4,4
2001,Central,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,6,0,0,0,6,6
2001,Central,Property damage only,No,No,No,No,No,No,No,43,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,No,No,No,150,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,No,No,Yes,6,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,No,Yes,No,5,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,Yes,No,No,No,43,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,No,No,No,55,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,No,No,Yes,3,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,Yes,No,No,80,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,Yes,No,Yes,1,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,Yes,No,No,No,7,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,Yes,Yes,No,No,10,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,No,No,No,367,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,No,No,Yes,17,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,No,Yes,No,13,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,Yes,No,No,13,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,Yes,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,No,No,No,106,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,No,No,Yes,3,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,No,Yes,No,6,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,Yes,No,No,4,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,No,No,122,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,No,Yes,30,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,Yes,No,6,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,Yes,Yes,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,Yes,No,No,265,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,Yes,No,Yes,3,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,Yes,No,No,No,10,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,Yes,Yes,No,No,22,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,No,No,No,138,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,No,No,Yes,6,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,No,Yes,No,7,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,Yes,No,No,7,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,Yes,No,No,No,85,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,Yes,No,No,Yes,2,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,Yes,No,Yes,No,5,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,No,No,No,67,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,No,Yes,No,2,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,Yes,No,No,125,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,4,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,No,13,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,3,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,25,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,Yes,Yes,No,1,0,0,0,0,0
2001,Northern,Fatal,No,No,No,No,No,No,No,1,1,0,0,0,1
2001,Northern,Fatal,No,Yes,Yes,No,No,No,Yes,1,1,0,0,0,1
2001,Northern,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,4,0,0,5
2001,Northern,Fatal,Yes,No,No,No,No,No,No,17,18,6,0,0,24
2001,Northern,Fatal,Yes,No,No,No,No,No,Yes,2,2,0,0,0,2
2001,Northern,Fatal,Yes,No,No,No,Yes,No,No,1,1,0,0,0,1
2001,Northern,Fatal,Yes,No,No,Yes,No,No,No,6,6,5,1,0,12
2001,Northern,Fatal,Yes,No,No,Yes,No,Yes,No,1,4,2,0,0,6
2001,Northern,Fatal,Yes,No,Yes,No,No,No,No,3,3,2,0,0,5
2001,Northern,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
2001,Northern,Fatal,Yes,No,Yes,No,No,Yes,No,2,2,3,0,0,5
2001,Northern,Fatal,Yes,No,Yes,No,Yes,No,No,4,7,2,2,0,11
2001,Northern,Fatal,Yes,Yes,No,No,No,No,No,1,1,2,0,0,3
2001,Northern,Hospitalisation,No,No,No,No,No,No,No,8,0,8,0,0,8
2001,Northern,Hospitalisation,No,Yes,No,No,No,No,No,64,0,69,6,11,86
2001,Northern,Hospitalisation,No,Yes,No,No,No,No,Yes,2,0,2,0,0,2
2001,Northern,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,3,1,0,4
2001,Northern,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,3,1,0,4
2001,Northern,Hospitalisation,No,Yes,No,Yes,No,No,No,6,0,9,0,1,10
2001,Northern,Hospitalisation,No,Yes,Yes,No,No,No,No,14,0,14,1,0,15
2001,Northern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,5,1,0,6
2001,Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,14,0,17,1,1,19
2001,Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,Yes,1,0,1,0,1,2
2001,Northern,Hospitalisation,Yes,No,No,No,No,No,No,152,0,174,17,8,199
2001,Northern,Hospitalisation,Yes,No,No,No,No,No,Yes,11,0,18,6,0,24
2001,Northern,Hospitalisation,Yes,No,No,No,No,Yes,No,12,0,19,18,1,38
2001,Northern,Hospitalisation,Yes,No,No,No,Yes,No,No,7,0,7,1,1,9
2001,Northern,Hospitalisation,Yes,No,No,Yes,No,No,No,36,0,44,4,3,51
2001,Northern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,1,0,1,0,0,1
2001,Northern,Hospitalisation,Yes,No,Yes,No,No,No,No,38,0,53,8,1,62
2001,Northern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,16,0,26,2,2,30
2001,Northern,Hospitalisation,Yes,No,Yes,No,No,Yes,No,4,0,6,1,0,7
2001,Northern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,39,0,44,2,3,49
2001,Northern,Hospitalisation,Yes,No,Yes,No,Yes,Yes,No,1,0,1,0,0,1
2001,Northern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,2,0,2,1,0,3
2001,Northern,Hospitalisation,Yes,No,Yes,Yes,No,Yes,No,1,0,1,2,0,3
2001,Northern,Hospitalisation,Yes,Yes,No,No,No,No,No,26,0,40,2,1,43
2001,Northern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,3,0,3,0,0,3
2001,Northern,Hospitalisation,Yes,Yes,No,No,No,Yes,No,4,0,5,0,3,8
2001,Northern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,1,0,1,0,0,1
2001,Northern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,18,0,25,3,0,28
2001,Northern,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,2,0,3,0,1,4
2001,Northern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1
2001,Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,16,0,19,1,1,21
2001,Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,4,0,5,0,0,5
2001,Northern,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
2001,Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,17,0,25,2,0,27
2001,Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,4,0,4,0,0,4
2001,Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,Yes,No,1,0,1,0,0,1
2001,Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,1,0,1,0,0,1
2001,Northern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,4,0,5,0,0,5
2001,Northern,Medical treatment,No,No,No,No,No,No,No,10,0,0,10,0,10
2001,Northern,Medical treatment,No,Yes,No,No,No,No,No,69,0,0,78,1,79
2001,Northern,Medical treatment,No,Yes,No,No,No,No,Yes,3,0,0,4,0,4
2001,Northern,Medical treatment,No,Yes,No,No,No,Yes,No,4,0,0,4,0,4
2001,Northern,Medical treatment,No,Yes,No,No,Yes,No,No,1,0,0,1,0,1
2001,Northern,Medical treatment,No,Yes,No,Yes,No,No,No,11,0,0,11,0,11
2001,Northern,Medical treatment,No,Yes,Yes,No,No,No,No,14,0,0,22,7,29
2001,Northern,Medical treatment,No,Yes,Yes,No,No,No,Yes,1,0,0,2,1,3
2001,Northern,Medical treatment,No,Yes,Yes,No,No,Yes,No,2,0,0,2,0,2
2001,Northern,Medical treatment,No,Yes,Yes,No,Yes,No,No,28,0,0,35,1,36
2001,Northern,Medical treatment,Yes,No,No,No,No,No,No,132,0,0,162,8,170
2001,Northern,Medical treatment,Yes,No,No,No,No,No,Yes,10,0,0,10,0,10
2001,Northern,Medical treatment,Yes,No,No,No,No,Yes,No,5,0,0,7,0,7
2001,Northern,Medical treatment,Yes,No,No,No,Yes,No,No,4,0,0,4,0,4
2001,Northern,Medical treatment,Yes,No,No,Yes,No,No,No,32,0,0,34,2,36
2001,Northern,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,2,0,2
2001,Northern,Medical treatment,Yes,No,Yes,No,No,No,No,24,0,0,27,2,29
2001,Northern,Medical treatment,Yes,No,Yes,No,No,No,Yes,5,0,0,6,0,6
2001,Northern,Medical treatment,Yes,No,Yes,No,No,Yes,No,1,0,0,1,0,1
2001,Northern,Medical treatment,Yes,No,Yes,No,Yes,No,No,45,0,0,55,1,56
2001,Northern,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,1,0,0,1,0,1
2001,Northern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,2,0,0,2,1,3
2001,Northern,Medical treatment,Yes,Yes,No,No,No,No,No,45,0,0,53,4,57
2001,Northern,Medical treatment,Yes,Yes,No,No,No,No,Yes,5,0,0,6,0,6
2001,Northern,Medical treatment,Yes,Yes,No,No,No,Yes,No,4,0,0,5,0,5
2001,Northern,Medical treatment,Yes,Yes,No,No,Yes,No,No,2,0,0,3,0,3
2001,Northern,Medical treatment,Yes,Yes,No,Yes,No,No,No,15,0,0,17,0,17
2001,Northern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,2,0,0,3,0,3
2001,Northern,Medical treatment,Yes,Yes,Yes,No,No,No,No,13,0,0,14,2,16
2001,Northern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,3,0,0,7,1,8
2001,Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,35,0,0,54,2,56
2001,Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,2,0,2
2001,Northern,Medical treatment,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,2,0,2
2001,Northern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,4,0,0,4,0,4
2001,Northern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,4,0,0,4,2,6
2001,Northern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
2001,Northern,Minor injury,No,Yes,No,No,No,No,No,39,0,0,0,43,43
2001,Northern,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2001,Northern,Minor injury,No,Yes,No,No,No,Yes,No,3,0,0,0,3,3
2001,Northern,Minor injury,No,Yes,No,No,Yes,No,No,3,0,0,0,3,3
2001,Northern,Minor injury,No,Yes,No,Yes,No,No,No,4,0,0,0,6,6
2001,Northern,Minor injury,No,Yes,Yes,No,No,No,No,10,0,0,0,12,12
2001,Northern,Minor injury,No,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2001,Northern,Minor injury,No,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
2001,Northern,Minor injury,No,Yes,Yes,No,Yes,No,No,16,0,0,0,19,19
2001,Northern,Minor injury,Yes,No,No,No,No,No,No,58,0,0,0,64,64
2001,Northern,Minor injury,Yes,No,No,No,No,No,Yes,7,0,0,0,8,8
2001,Northern,Minor injury,Yes,No,No,No,No,Yes,No,4,0,0,0,4,4
2001,Northern,Minor injury,Yes,No,No,No,Yes,No,No,3,0,0,0,4,4
2001,Northern,Minor injury,Yes,No,No,Yes,No,No,No,22,0,0,0,24,24
2001,Northern,Minor injury,Yes,No,No,Yes,No,No,Yes,2,0,0,0,2,2
2001,Northern,Minor injury,Yes,No,No,Yes,No,Yes,No,1,0,0,0,1,1
2001,Northern,Minor injury,Yes,No,Yes,No,No,No,No,17,0,0,0,24,24
2001,Northern,Minor injury,Yes,No,Yes,No,No,No,Yes,5,0,0,0,7,7
2001,Northern,Minor injury,Yes,No,Yes,No,Yes,No,No,30,0,0,0,39,39
2001,Northern,Minor injury,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2001,Northern,Minor injury,Yes,Yes,No,No,No,No,No,27,0,0,0,36,36
2001,Northern,Minor injury,Yes,Yes,No,No,No,Yes,No,1,0,0,0,1,1
2001,Northern,Minor injury,Yes,Yes,No,No,Yes,No,No,3,0,0,0,3,3
2001,Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,12,0,0,0,12,12
2001,Northern,Minor injury,Yes,Yes,No,Yes,No,Yes,No,1,0,0,0,1,1
2001,Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,16,0,0,0,20,20
2001,Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,13,0,0,0,23,23
2001,Northern,Minor injury,Yes,Yes,Yes,No,Yes,Yes,No,2,0,0,0,4,4
2001,Northern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,1,0,0,0,2,2
2001,Northern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,2,0,0,0,3,3
2001,Northern,Property damage only,No,No,No,No,No,No,No,18,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,No,No,No,No,No,69,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,No,No,No,No,Yes,3,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,No,No,No,Yes,No,10,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,No,No,Yes,No,No,4,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,No,Yes,No,No,No,21,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,Yes,No,No,No,No,27,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,Yes,No,No,No,Yes,3,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,Yes,No,Yes,No,No,36,0,0,0,0,0
2001,Northern,Property damage only,No,Yes,Yes,Yes,No,No,No,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,No,No,No,No,191,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,No,No,No,Yes,20,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,No,No,Yes,No,17,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,No,Yes,No,No,12,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,Yes,No,No,No,42,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,Yes,No,No,Yes,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,Yes,No,Yes,No,5,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,No,Yes,Yes,No,No,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,No,No,No,No,94,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,No,No,No,Yes,23,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,No,No,Yes,No,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,No,Yes,No,No,115,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,No,Yes,No,Yes,5,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,No,Yes,Yes,No,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,Yes,No,No,No,7,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,Yes,No,No,Yes,2,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,Yes,No,Yes,No,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,9,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,No,No,No,No,No,89,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,No,No,No,No,Yes,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,No,No,No,Yes,No,5,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,No,No,Yes,No,No,4,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,No,Yes,No,No,No,36,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,No,No,No,No,36,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,3,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,72,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,4,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,Yes,No,No,No,8,0,0,0,0,0
2001,Northern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,11,0,0,0,0,0
2001,South Eastern,Fatal,No,Yes,No,No,No,No,No,1,1,0,0,0,1
2001,South Eastern,Fatal,No,Yes,Yes,No,No,No,Yes,2,2,1,0,0,3
2001,South Eastern,Fatal,No,Yes,Yes,No,Yes,No,No,3,3,9,3,2,17
2001,South Eastern,Fatal,Yes,No,No,No,No,No,No,10,10,1,4,0,15
2001,South Eastern,Fatal,Yes,No,No,No,Yes,No,No,1,1,0,0,0,1
2001,South Eastern,Fatal,Yes,No,No,Yes,No,No,No,3,3,2,0,0,5
2001,South Eastern,Fatal,Yes,No,No,Yes,No,No,Yes,1,1,0,0,0,1
2001,South Eastern,Fatal,Yes,No,Yes,No,No,No,Yes,5,5,1,3,0,9
2001,South Eastern,Fatal,Yes,No,Yes,No,Yes,No,No,8,8,4,3,0,15
2001,South Eastern,Fatal,Yes,No,Yes,Yes,No,No,Yes,1,1,0,0,0,1
2001,South Eastern,Fatal,Yes,No,Yes,Yes,Yes,No,No,1,2,4,0,0,6
2001,South Eastern,Fatal,Yes,Yes,No,No,No,No,No,3,3,3,0,0,6
2001,South Eastern,Fatal,Yes,Yes,No,No,No,No,Yes,2,2,2,0,0,4
2001,South Eastern,Fatal,Yes,Yes,Yes,No,Yes,No,No,2,2,5,0,0,7
2001,South Eastern,Hospitalisation,No,No,No,No,No,No,No,24,0,24,0,0,24
2001,South Eastern,Hospitalisation,No,Yes,No,No,No,No,No,74,0,90,6,5,101
2001,South Eastern,Hospitalisation,No,Yes,No,No,No,No,Yes,5,0,8,1,0,9
2001,South Eastern,Hospitalisation,No,Yes,No,No,Yes,No,No,2,0,2,0,0,2
2001,South Eastern,Hospitalisation,No,Yes,No,Yes,No,No,No,17,0,22,1,3,26
2001,South Eastern,Hospitalisation,No,Yes,No,Yes,Yes,No,No,1,0,3,0,0,3
2001,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,No,17,0,22,4,1,27
2001,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
2001,South Eastern,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,1,1,0,2
2001,South Eastern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,32,0,46,6,4,56
2001,South Eastern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,1,0,0,1
2001,South Eastern,Hospitalisation,Yes,No,No,No,No,No,No,159,0,172,13,5,190
2001,South Eastern,Hospitalisation,Yes,No,No,No,No,No,Yes,24,0,27,3,3,33
2001,South Eastern,Hospitalisation,Yes,No,No,No,No,Yes,No,7,0,9,1,0,10
2001,South Eastern,Hospitalisation,Yes,No,No,No,Yes,No,No,7,0,10,0,0,10
2001,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,No,46,0,56,17,7,80
2001,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,1,0,1,0,0,1
